family,true_eig_err
poly,0.011138863614774
poly,0.0111403881058032
poly,0.0111392940140173
poly,0.0112530634244325
rbf,0.0115523829864347
rbf,0.0115452625367906
rbf,0.0114959903529791
rbf,0.0116475903099196
rbf,0.0116978703138955
rbf,0.0117045589831059
rbf,0.0113092383878194
rbf,0.0113868158124972
rbf,0.0113950111228843
rbf,0.0115334847409852
rbf,0.0115238588248566
rbf,0.0112517677279383
rbf,0.0112602841627108
rbf,0.0113394479615068
rbf,0.0112316236580759
rbf,0.011352671065497
rbf,0.0114272212980224
rbf,0.0112833657738876
rbf,0.011289022492753
rbf,0.0115969289898593
rbf,0.0114059229276331
rbf,0.0113999738630989
rbf,0.0116288342602364
rbf,0.0117819043300801
rbf,0.0114378036369791
rbf,0.0114990313484824
rbf,0.0113614050386808
rbf,0.011519373712761
rbf,0.0114487134914032
rbf,0.0118246829438285
rbf,0.0118305577044334
rbf,0.01173191946426
rbf,0.0115655945269683
rbf,0.011778025206771
rbf,0.0115665168353308
rbf,0.0118405392521683
rbf,0.0118452666070063
rbf,0.0117790591919839
rbf,0.0118996243344186
rbf,0.0119002312310436
rbf,0.0119283387207789
rbf,0.0119327006891148
rbf,0.0116880397305097
rbf,0.0116802391785051
rbf,0.0119414268914559
rbf,0.0117317692653583
rbf,0.011597184368226
rbf,0.0117290381725623
rbf,0.0120370425466637
rbf,0.0120543974793516
hermite,0.4481788103635057
hermite,0.0130191720185972
hermite,0.01313043731154
linear,0.0126369094111387
poly,0.0119894549704113
poly,0.0120417507415153
poly,0.0120518813234868
poly,0.0120436454217427
rbf,0.0129037196564843
rbf,0.012924245748071
rbf,0.0130445642696216
rbf,0.0127232990269018
rbf,0.0127033233146409
rbf,0.0128627625687455
rbf,0.0130355982471553
rbf,0.0130462680945496
rbf,0.0130966140116661
rbf,0.012890927225209
rbf,0.0128989368283665
rbf,0.0131197310171864
rbf,0.0132317113499892
rbf,0.0127054618047675
rbf,0.0132432767331179
rbf,0.0132379805582642
rbf,0.0126687794821654
rbf,0.0129083427671551
rbf,0.0132755498047552
rbf,0.0126716610847479
rbf,0.0132966467493596
rbf,0.011881552903383
rbf,0.0129429835294945
rbf,0.0129552628979325
rbf,0.0124326691151033
rbf,0.0119957768102456
rbf,0.0134094317202336
rbf,0.0125604139242926
rbf,0.0132068293572673
rbf,0.0129626339333865
rbf,0.0132611061287874
rbf,0.0132734215364511
rbf,0.0134679794314246
rbf,0.0134703280897
rbf,0.0130784170960997
rbf,0.0134534155682567
rbf,0.0134912787550304
rbf,0.0134680076988695
rbf,0.0133301073411483
rbf,0.0135585065635354
rbf,0.0133993812312101
rbf,0.0135170615961232
rbf,0.0135227517209491
rbf,0.0136126738072616
rbf,0.0136167159690345
rbf,0.0135132019407225
rbf,0.0136581186018494
rbf,0.0135263899403314
rbf,0.0136671217833945
rbf,0.0136675419924549
hermite,0.4481788103635057
hermite,0.01313043731154
hermite,0.0130191720185972
linear,0.0126369094111387
poly,0.0120417507415153
poly,0.0119894549704113
poly,0.0120436454217427
poly,0.0120518813234868
rbf,0.0129037196564843
rbf,0.012924245748071
rbf,0.0127232990269018
rbf,0.0127033233146409
rbf,0.0128627625687455
rbf,0.0130445642696216
rbf,0.0128989368283665
rbf,0.012890927225209
rbf,0.0130355982471553
