kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
rbf(gamma=0.08045024446741275),omega=0.8,Reduced Rank,2,1,1.3070469962970572,,22.283795556049913,0.05865459468112029,0.11337787263262988,
rbf(gamma=0.08045024446741275),omega=0.8,Reduced Rank,3,1,2.0333477759030005,,34.666470494893616,0.05865459468112029,0.14417829495127965,
rbf(gamma=0.08045024446741275),omega=0.8,Reduced Rank,4,1,2.0333477759030005,,34.666470494893616,0.05865459468112029,0.14417829495127965,
rbf(gamma=0.08045024446741275),omega=0.8,Reduced Rank,5,1,0.6108110097834369,,10.413694154808377,0.05865459468112029,0.02906518447210444,
rbf(gamma=0.08267492256039076),omega=0.8,Principle Components (kDMD),1,1,0.5471764721160237,,13.96466403705578,0.03918293133755812,0.1028872513947732,
rbf(gamma=0.08267492256039076),omega=0.8,Principle Components (kDMD),2,1,0.5471764721160237,,13.96466403705578,0.03918293133755812,0.1028872513947732,
rbf(gamma=0.08267492256039076),omega=0.8,Principle Components (kDMD),3,1,0.2889720704320234,,7.3749477276865765,0.03918293133755812,0.007571456062136352,
rbf(gamma=0.08267492256039076),omega=0.8,Principle Components (kDMD),4,1,0.9984216103362424,,25.481034120058872,0.03918293133755812,0.1512030761841752,
rbf(gamma=0.08267492256039076),omega=0.8,Principle Components (kDMD),5,1,0.9984216103362424,,25.481034120058872,0.03918293133755812,0.1512030761841752,
rbf(gamma=0.08267492256039076),omega=0.8,Reduced Rank,1,1,1.89295258148023,,48.310642334862095,0.03918293133755812,0.10261784393386267,
rbf(gamma=0.08267492256039076),omega=0.8,Reduced Rank,2,1,1.89295258148023,,48.310642334862095,0.03918293133755812,0.10261784393386267,
